Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA
5/1/19 7:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/1/19 8:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/1/19 9:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/1/19 10:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/1/19 11:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/1/19 12:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/1/19 13:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/1/19 14:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/1/19 15:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/1/19 16:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/1/19 17:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/1/19 18:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/1/19 19:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/1/19 20:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/1/19 21:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/1/19 22:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/1/19 23:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/2/19 0:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/2/19 1:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/2/19 2:00,Central Los Angeles,2.2,1-hr,pphm,18,N/A
5/2/19 3:00,Central Los Angeles,2.3,1-hr,pphm,18,N/A
5/2/19 4:00,Central Los Angeles,2.1,1-hr,pphm,18,N/A
5/2/19 5:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/2/19 6:00,Central Los Angeles,2.2,1-hr,pphm,18,N/A
5/2/19 7:00,Central Los Angeles,2.1,1-hr,pphm,18,N/A
5/2/19 8:00,Central Los Angeles,2.4,1-hr,pphm,18,N/A
5/2/19 9:00,Central Los Angeles,2.9,1-hr,pphm,18,N/A
5/2/19 10:00,Central Los Angeles,2.4,1-hr,pphm,18,N/A
5/2/19 11:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/2/19 12:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/2/19 13:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/2/19 14:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/2/19 15:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/2/19 16:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/2/19 17:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/2/19 18:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/2/19 19:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/2/19 20:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/2/19 21:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/2/19 22:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/2/19 23:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/3/19 0:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/3/19 1:00,Central Los Angeles,2.1,1-hr,pphm,18,N/A
5/3/19 2:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/3/19 3:00,Central Los Angeles,2.2,1-hr,pphm,18,N/A
5/3/19 4:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/3/19 5:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/3/19 6:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/3/19 7:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/3/19 8:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/3/19 9:00,Central Los Angeles,2.3,1-hr,pphm,18,N/A
5/3/19 10:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/3/19 11:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/3/19 12:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/3/19 13:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/3/19 14:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/3/19 15:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/3/19 16:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/3/19 17:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/3/19 18:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/3/19 19:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/3/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/3/19 21:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/3/19 22:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/3/19 23:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/4/19 0:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/4/19 1:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/4/19 2:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/4/19 3:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/4/19 4:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/4/19 5:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/4/19 6:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/4/19 7:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/4/19 8:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/4/19 9:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/4/19 10:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/4/19 11:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/4/19 12:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/4/19 13:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/4/19 14:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/4/19 15:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/4/19 16:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/4/19 17:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/4/19 18:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/4/19 19:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/4/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/4/19 21:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/4/19 22:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/4/19 23:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/5/19 0:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/5/19 1:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/5/19 2:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 3:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/5/19 4:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 5:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/5/19 6:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 7:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/5/19 8:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/5/19 9:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/5/19 10:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 11:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 12:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 13:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/5/19 14:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 15:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 16:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 17:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/5/19 18:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 19:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/5/19 20:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 21:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/5/19 22:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/5/19 23:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/6/19 0:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/6/19 1:00,Central Los Angeles,0.2,1-hr,pphm,18,N/A
5/6/19 2:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 3:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/6/19 4:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/6/19 5:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/6/19 6:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/6/19 7:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/6/19 8:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/6/19 9:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/6/19 10:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/6/19 11:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 12:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 13:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/6/19 14:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 15:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 16:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/6/19 17:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/6/19 18:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/6/19 19:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/6/19 20:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/6/19 21:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/6/19 22:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/6/19 23:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/7/19 0:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/7/19 1:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/7/19 2:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/7/19 3:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/7/19 4:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/7/19 5:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/7/19 6:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/7/19 7:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/7/19 8:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/7/19 9:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/7/19 10:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/7/19 11:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/7/19 12:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/7/19 13:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/7/19 14:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/7/19 15:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/7/19 16:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/7/19 17:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/7/19 18:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/7/19 19:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/7/19 20:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/7/19 21:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/7/19 22:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/7/19 23:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/8/19 0:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/8/19 1:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/8/19 2:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/8/19 3:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/8/19 4:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/8/19 5:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/8/19 6:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/8/19 7:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/8/19 8:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/8/19 9:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/8/19 10:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/8/19 11:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/8/19 12:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/8/19 13:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/8/19 14:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/8/19 15:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/8/19 16:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/8/19 17:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/8/19 18:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/8/19 19:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/8/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/8/19 21:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/8/19 22:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/8/19 23:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/9/19 0:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/9/19 1:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/9/19 2:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/9/19 3:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/9/19 4:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/9/19 5:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/9/19 6:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/9/19 7:00,Central Los Angeles,2.3,1-hr,pphm,18,N/A
5/9/19 8:00,Central Los Angeles,2.1,1-hr,pphm,18,N/A
5/9/19 9:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/9/19 10:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/9/19 11:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/9/19 12:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/9/19 13:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/9/19 14:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/9/19 15:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/9/19 16:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/9/19 17:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/9/19 18:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/9/19 19:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/9/19 20:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/9/19 21:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/9/19 22:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/9/19 23:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/10/19 0:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/10/19 1:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/10/19 2:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/10/19 3:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/10/19 4:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/10/19 5:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/10/19 6:00,Central Los Angeles,2.6,1-hr,pphm,18,N/A
5/10/19 7:00,Central Los Angeles,2.4,1-hr,pphm,18,N/A
5/10/19 8:00,Central Los Angeles,2.3,1-hr,pphm,18,N/A
5/10/19 9:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/10/19 10:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/10/19 11:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/10/19 12:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/10/19 13:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/10/19 14:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/10/19 15:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/10/19 16:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/10/19 17:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/10/19 18:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/10/19 19:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/10/19 20:00,Central Los Angeles,2.7,1-hr,pphm,18,N/A
5/10/19 21:00,Central Los Angeles,3,1-hr,pphm,18,N/A
5/10/19 22:00,Central Los Angeles,2.8,1-hr,pphm,18,N/A
5/10/19 23:00,Central Los Angeles,2.6,1-hr,pphm,18,N/A
5/11/19 0:00,Central Los Angeles,2.3,1-hr,pphm,18,N/A
5/11/19 1:00,Central Los Angeles,2.1,1-hr,pphm,18,N/A
5/11/19 2:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/11/19 3:00,Central Los Angeles,2.2,1-hr,pphm,18,N/A
5/11/19 4:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/11/19 5:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/11/19 6:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/11/19 7:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/11/19 8:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/11/19 9:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/11/19 10:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/11/19 11:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/11/19 12:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/11/19 13:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/11/19 14:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/11/19 15:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/11/19 16:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/11/19 17:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/11/19 18:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/11/19 19:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/11/19 20:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/11/19 21:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/11/19 22:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/11/19 23:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/12/19 0:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/12/19 1:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/12/19 2:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/12/19 3:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/12/19 4:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/12/19 5:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/12/19 6:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 7:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/12/19 8:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/12/19 9:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 10:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 11:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/12/19 12:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 13:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/12/19 14:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 15:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/12/19 16:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/12/19 17:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 18:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/12/19 19:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/12/19 21:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/12/19 22:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/12/19 23:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/13/19 0:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/13/19 1:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/13/19 2:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/13/19 3:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/13/19 4:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/13/19 5:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/13/19 6:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/13/19 7:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/13/19 8:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/13/19 9:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/13/19 10:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/13/19 11:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/13/19 12:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/13/19 13:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/13/19 14:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/13/19 15:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/13/19 16:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/13/19 17:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/13/19 18:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/13/19 19:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/13/19 20:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/13/19 21:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/13/19 22:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/13/19 23:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/14/19 0:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/14/19 1:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/14/19 2:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/14/19 3:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/14/19 4:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/14/19 5:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/14/19 6:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/14/19 7:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/14/19 8:00,Central Los Angeles,1.9,1-hr,pphm,18,N/A
5/14/19 9:00,Central Los Angeles,2,1-hr,pphm,18,N/A
5/14/19 10:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/14/19 11:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/14/19 12:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/14/19 13:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/14/19 14:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/14/19 15:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/14/19 16:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/14/19 17:00,Central Los Angeles,0.6,1-hr,pphm,18,N/A
5/14/19 18:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/14/19 19:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/14/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/14/19 21:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/14/19 22:00,Central Los Angeles,1,1-hr,pphm,18,N/A
5/14/19 23:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/15/19 0:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/15/19 1:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/15/19 2:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/15/19 3:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/15/19 4:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/15/19 5:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/15/19 6:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/15/19 7:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/15/19 8:00,Central Los Angeles,1.7,1-hr,pphm,18,N/A
5/15/19 9:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/15/19 10:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/15/19 11:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/15/19 12:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/15/19 13:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/15/19 14:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/15/19 15:00,Central Los Angeles,0.9,1-hr,pphm,18,N/A
5/15/19 16:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/15/19 17:00,Central Los Angeles,0.8,1-hr,pphm,18,N/A
5/15/19 18:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/15/19 19:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/15/19 20:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/15/19 21:00,Central Los Angeles,0.4,1-hr,pphm,18,N/A
5/15/19 22:00,Central Los Angeles,0.5,1-hr,pphm,18,N/A
5/15/19 23:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/16/19 0:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/16/19 1:00,Central Los Angeles,1.6,1-hr,pphm,18,N/A
5/16/19 2:00,Central Los Angeles,1.1,1-hr,pphm,18,N/A
5/16/19 3:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/16/19 4:00,Central Los Angeles,1.2,1-hr,pphm,18,N/A
5/16/19 5:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/16/19 6:00,Central Los Angeles,1.5,1-hr,pphm,18,N/A
5/16/19 7:00,Central Los Angeles,1.4,1-hr,pphm,18,N/A
5/16/19 8:00,Central Los Angeles,1.8,1-hr,pphm,18,N/A
5/16/19 9:00,Central Los Angeles,1.3,1-hr,pphm,18,N/A
5/16/19 10:00,Central Los Angeles,0.7,1-hr,pphm,18,N/A
5/16/19 11:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/16/19 12:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/16/19 13:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
5/16/19 14:00,Central Los Angeles,0.3,1-hr,pphm,18,N/A
